1;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
2;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
3;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
4;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
5;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
6;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
7;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
8;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
9;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
10;Bits = 0000011001011011;X = 1627;X_normalizado = -19.006942854962997;Fitness = -16.772021251935552
