1;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
2;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
3;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
4;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
5;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
6;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
7;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
8;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
9;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
10;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
11;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
12;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
13;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
14;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
15;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
16;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
17;Bits = 1110001100010011;X = 58131;X_normalizado = 15.48088807507439;Fitness = -13.083478502736282
18;Bits = 1110001111101111;X = 58351;X_normalizado = 15.615167467765318;Fitness = -13.547984122378224
19;Bits = 1110010011101111;X = 58607;X_normalizado = 15.771419851987488;Fitness = -13.739676817600737
20;Bits = 1110010011101111;X = 58607;X_normalizado = 15.771419851987488;Fitness = -13.739676817600737
